FittingGlobalId,FittingName,FittingTypeName,継手種類,階,系統コード,系統名称,IFC系統分類,FittingPortCount,PortIndex,PortGlobalId,PortName,PortDescription,FlowDirection,PortPredefinedType,PortSystemType,PortDiameterProperties,PortDiameterCandidate,PortProperties,ConnectedPortGlobalId,ConnectedPortName,ConnectedPortFlowDirection,ConnectedPortDiameterProperties,ConnectedPortDiameterCandidate,ConnectedElementClass,ConnectedElementGlobalId,ConnectedElementName,ConnectedElementTypeName,ConnectedElementDiameterProperties,ConnectedElementDiameterCandidate,DiameterCandidate,DiameterSource,Warning
2lIqKSD6992hLpETaqt1ZB,021_径違いＴ型:Common:41451229,021_径違いＴ型:Common,径違いT型,1FL,P031_V通気 2,P031_V通気,VENT,3,2,2FTZX$UbXZOPQXDKe74aJP,Port_41451229_2,Flow,SOURCEANDSINK,PIPE,VENT,,,,02gP38dATFj5i_MP5gUcb2,Port_41480699_0,SOURCEANDSINK,,,IfcPipeSegment,2WDT0QapDCK8TwSXcPA_Bw,配管タイプ:00_排水:41480699,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=67.9 | Pset_PipeSegmentTypeCommon.OuterDiameter=76.3,76.3,76.3,ConnectedElement,
2lIqKSD6992hLpETaqt1ZB,021_径違いＴ型:Common:41451229,021_径違いＴ型:Common,径違いT型,1FL,P031_V通気 2,P031_V通気,VENT,3,3,3dVneT4ESJuUGIb498HesE,Port_41451229_3,Flow,SOURCEANDSINK,PIPE,VENT,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
2lIqKSD6992hLpETaqt1de,021_径違いＴ型:Common:41451518,021_径違いＴ型:Common,径違いT型,1FL,P031_V通気 2,P031_V通気,VENT,3,1,37SetlQ76$IA6G3v6A6dWc,Port_41451518_1,Flow,SOURCEANDSINK,PIPE,VENT,,,,1fhjd5x3$aan61fiLzti0L,Port_41451519_1,SOURCEANDSINK,,,IfcPipeSegment,2lIqKSD6992hLpETaqt1df,配管タイプ:00_排水:41451519,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=52.900000000000006 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
2lIqKSD6992hLpETaqt1de,021_径違いＴ型:Common:41451518,021_径違いＴ型:Common,径違いT型,1FL,P031_V通気 2,P031_V通気,VENT,3,2,1Fkv$qD6RpIXfub$9IijtW,Port_41451518_2,Flow,SOURCEANDSINK,PIPE,VENT,,,,2n__g295$d4aM2TvEUpMd_,Port_41480972_0,SOURCEANDSINK,,,IfcPipeSegment,2WDT0QapDCK8TwSXcPA_0D,配管タイプ:00_排水:41480972,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=52.900000000000006 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
2lIqKSD6992hLpETaqt1de,021_径違いＴ型:Common:41451518,021_径違いＴ型:Common,径違いT型,1FL,P031_V通気 2,P031_V通気,VENT,3,3,1MX2MCynVAMLE_3ptjs8FB,Port_41451518_3,Flow,SOURCEANDSINK,PIPE,VENT,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
26AhlNQKnFbPLALnqrFsjc,021_径違い90° 大曲がり Y:Common:41458071,021_径違い90° 大曲がり Y:Common,径違い90°大曲がりY,1FL,D 24,M121_Dドレン,SEWAGE,3,1,2JknvDE2jOm6CJY0E8I3_A,Port_41458071_3,Flow,SOURCEANDSINK,PIPE,SEWAGE,,,,3MnBR7uiarTgp_2ljYA8tA,Port_41458069_0,SOURCEANDSINK,,,IfcPipeSegment,26AhlNQKnFbPLALnqrFsja,配管タイプ:00_排水:41458069,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=52.900000000000006 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
26AhlNQKnFbPLALnqrFsjc,021_径違い90° 大曲がり Y:Common:41458071,021_径違い90° 大曲がり Y:Common,径違い90°大曲がりY,1FL,D 24,M121_Dドレン,SEWAGE,3,2,0t8rYtej5ho6uhEIafzTyk,Port_41458071_1,Flow,SOURCEANDSINK,PIPE,SEWAGE,,,,3QEYN0WLJ$2DulAONR9gAK,Port_41458072_1,SOURCEANDSINK,,,IfcPipeSegment,26AhlNQKnFbPLALnqrFsjf,配管タイプ:00_排水:41458072,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=67.9 | Pset_PipeSegmentTypeCommon.OuterDiameter=76.3,76.3,76.3,ConnectedElement,
26AhlNQKnFbPLALnqrFsjc,021_径違い90° 大曲がり Y:Common:41458071,021_径違い90° 大曲がり Y:Common,径違い90°大曲がりY,1FL,D 24,M121_Dドレン,SEWAGE,3,3,2CpdsP5qglUiYWumpnnKGP,InPort_41458071_2,Flow,SINK,PIPE,SEWAGE,,,,0KhSzqGFVoMqksEdqmV_t4,OutPort_41458129_1,SOURCE,,,IfcPipeFitting,26AhlNQKnFbPLALnqrFsiW,071_掃除口:Common:41458129,071_掃除口:Common,,,,,径候補なし
26AhlNQKnFbPLALnqrFsjg,011_エルボ:Common:41458075,011_エルボ:Common,エルボ,1FL,D 24,M121_Dドレン,SEWAGE,2,1,0O_PRUPQBQOhWFlDR1dPD$,Port_41458075_2,Flow,SOURCEANDSINK,PIPE,SEWAGE,,,,1RQziohbgqkrI1bklPTDzw,Port_41449930_0,SOURCEANDSINK,,,IfcPipeSegment,2lIqKSD6992hLpETaqt1$S,配管タイプ:00_排水:41449930,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=52.900000000000006 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
26AhlNQKnFbPLALnqrFsjg,011_エルボ:Common:41458075,011_エルボ:Common,エルボ,1FL,D 24,M121_Dドレン,SEWAGE,2,2,1yuWYOFcCDBZLyFSbGcm7P,Port_41458075_1,Flow,SOURCEANDSINK,PIPE,SEWAGE,,,,12iD0HgMlBGUFHg9xZQlO9,Port_41458069_1,SOURCEANDSINK,,,IfcPipeSegment,26AhlNQKnFbPLALnqrFsja,配管タイプ:00_排水:41458069,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=52.900000000000006 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
26AhlNQKnFbPLALnqrFsjk,011_エルボ:Common:41458079,011_エルボ:Common,エルボ,4FL,D 24,M121_Dドレン,SEWAGE,2,1,0x8E7_q3aM8nUUCnBt55Wl,Port_41458079_2,Flow,SOURCEANDSINK,PIPE,SEWAGE,,,,0LTdptUne7Y4KaOTD8rJz8,Port_41449930_1,SOURCEANDSINK,,,IfcPipeSegment,2lIqKSD6992hLpETaqt1$S,配管タイプ:00_排水:41449930,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=52.900000000000006 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
26AhlNQKnFbPLALnqrFsjk,011_エルボ:Common:41458079,011_エルボ:Common,エルボ,4FL,D 24,M121_Dドレン,SEWAGE,2,2,0NvOfWjdQuMiewlY4KBJn7,Port_41458079_1,Flow,SOURCEANDSINK,PIPE,SEWAGE,,,,1MxNxaSaMrW8MJgLi09qTs,Port_41988484_0,SOURCEANDSINK,,,IfcPipeSegment,0pe1NtE2jC$QiRfpnhK8bp,配管タイプ:00_排水:41988484,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=52.900000000000006 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
26AhlNQKnFbPLALnqrFsiW,071_掃除口:Common:41458129,071_掃除口:Common,掃除口,1FL,D 24,M121_Dドレン,SEWAGE,1,1,0KhSzqGFVoMqksEdqmV_t4,OutPort_41458129_1,Flow,SOURCE,PIPE,SEWAGE,,,,2CpdsP5qglUiYWumpnnKGP,InPort_41458071_2,SINK,,,IfcPipeFitting,26AhlNQKnFbPLALnqrFsjc,021_径違い90° 大曲がり Y:Common:41458071,021_径違い90° 大曲がり Y:Common,,,,,径候補なし
2ya0mA1vr8Nx6iYTzE8Wva,021_径違いＴ型:Common:41463868,021_径違いＴ型:Common,径違いT型,2FL,－ 2,P011_W上水,DOMESTICCOLDWATER,3,1,0TK_og6lXBPR9dk8vrh8tg,Port_41463868_1,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,0_7AIw1vW14SntxewuAV_x,Port_41463869_1,SOURCEANDSINK,,,IfcPipeSegment,2ya0mA1vr8Nx6iYTzE8Wvb,配管タイプ:00_供給:41463869,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=57.5 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
2ya0mA1vr8Nx6iYTzE8Wva,021_径違いＴ型:Common:41463868,021_径違いＴ型:Common,径違いT型,2FL,－ 2,P011_W上水,DOMESTICCOLDWATER,3,2,2tDg0$ZKnaTj9L5DOsA_E8,Port_41463868_2,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,0hUCOSphxI5ZEHj8uTOUwt,Port_41587369_0,SOURCEANDSINK,,,IfcPipeSegment,09qnPcuf90ug4Az8aUTknI,配管タイプ:00_供給:41587369,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=57.5 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
2ya0mA1vr8Nx6iYTzE8Wva,021_径違いＴ型:Common:41463868,021_径違いＴ型:Common,径違いT型,2FL,－ 2,P011_W上水,DOMESTICCOLDWATER,3,3,2tkkyQQRycHp1fM0VSmgeU,Port_41463868_3,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
2ya0mA1vr8Nx6iYTzE8Wuu,021_径違いＴ型:Common:41463904,021_径違いＴ型:Common,径違いT型,2FL,－ 2,P011_W上水,DOMESTICCOLDWATER,3,1,1YbYBSGGbBc1K0LE4cwqOy,Port_41463904_2,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,0PQc_6np6R2tNOs1sDlnB4,Port_41463869_0,SOURCEANDSINK,,,IfcPipeSegment,2ya0mA1vr8Nx6iYTzE8Wvb,配管タイプ:00_供給:41463869,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=57.5 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
2ya0mA1vr8Nx6iYTzE8Wuu,021_径違いＴ型:Common:41463904,021_径違いＴ型:Common,径違いT型,2FL,－ 2,P011_W上水,DOMESTICCOLDWATER,3,2,17UKh05pQWTjiInnvsrjtc,Port_41463904_1,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,3DrpVco_xzRCn4J01q64BE,Port_41463905_1,SOURCEANDSINK,,,IfcPipeSegment,2ya0mA1vr8Nx6iYTzE8Wuv,配管タイプ:00_供給:41463905,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=57.5 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
2ya0mA1vr8Nx6iYTzE8Wuu,021_径違いＴ型:Common:41463904,021_径違いＴ型:Common,径違いT型,2FL,－ 2,P011_W上水,DOMESTICCOLDWATER,3,3,0wcPloyIMCfyN3$w$QJrxN,Port_41463904_3,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
2ya0mA1vr8Nx6iYTzE8Wze,021_径違いＴ型:Common:41464112,021_径違いＴ型:Common,径違いT型,2FL,－ 2,P011_W上水,DOMESTICCOLDWATER,3,1,3A546VA7yIfZKTc$ztY4aV,Port_41464112_2,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,11RQaWdOZK_NMkRi2qjmY0,Port_41463905_0,SOURCEANDSINK,,,IfcPipeSegment,2ya0mA1vr8Nx6iYTzE8Wuv,配管タイプ:00_供給:41463905,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=57.5 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
2ya0mA1vr8Nx6iYTzE8Wze,021_径違いＴ型:Common:41464112,021_径違いＴ型:Common,径違いT型,2FL,－ 2,P011_W上水,DOMESTICCOLDWATER,3,2,1C1F0hkXMBoUlN1dtNglir,Port_41464112_1,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,2IK1bBc93v6JVJZM_HOpR1,Port_41970964_1,SOURCEANDSINK,,,IfcPipeSegment,3g_hUfrM11BR0pCRQT93I8,配管タイプ:00_供給:41970964,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=57.5 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
2ya0mA1vr8Nx6iYTzE8Wze,021_径違いＴ型:Common:41464112,021_径違いＴ型:Common,径違いT型,2FL,－ 2,P011_W上水,DOMESTICCOLDWATER,3,3,147hMl_oLP8JPeeph$_Tu5,Port_41464112_3,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
2WDT0QapDCK8TwSXcPA_Bx,021_径違いＴ型:Common:41480698,021_径違いＴ型:Common,径違いT型,2FL,P031_V通気 2,P031_V通気,VENT,3,1,1vHgfz_EdTn$GtbPKZGHDP,Port_41480698_2,Flow,SOURCEANDSINK,PIPE,VENT,,,,1xdD3F0p7xDq8XMEgQMGy9,Port_40700254_0,SOURCEANDSINK,,,IfcPipeSegment,30ZEx8XDvFIQj6CYRYvQiL,配管タイプ:00_排水:40700254,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=67.9 | Pset_PipeSegmentTypeCommon.OuterDiameter=76.3,76.3,76.3,ConnectedElement,
2WDT0QapDCK8TwSXcPA_Bx,021_径違いＴ型:Common:41480698,021_径違いＴ型:Common,径違いT型,2FL,P031_V通気 2,P031_V通気,VENT,3,2,3tHMnFa7aHqOmA4HDdDmqh,Port_41480698_1,Flow,SOURCEANDSINK,PIPE,VENT,,,,0JlTeuktSyKnO5rplKeUcX,Port_41480699_1,SOURCEANDSINK,,,IfcPipeSegment,2WDT0QapDCK8TwSXcPA_Bw,配管タイプ:00_排水:41480699,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=67.9 | Pset_PipeSegmentTypeCommon.OuterDiameter=76.3,76.3,76.3,ConnectedElement,
2WDT0QapDCK8TwSXcPA_Bx,021_径違いＴ型:Common:41480698,021_径違いＴ型:Common,径違いT型,2FL,P031_V通気 2,P031_V通気,VENT,3,3,2I96PzK74hVn94JIM2aYbe,Port_41480698_3,Flow,SOURCEANDSINK,PIPE,VENT,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
2WDT0QapDCK8TwSXcPA_0A,021_径違いＴ型:Common:41480971,021_径違いＴ型:Common,径違いT型,2FL,P031_V通気 2,P031_V通気,VENT,3,1,3yOcGdtEnm4uhd_2$te84W,Port_41480971_2,Flow,SOURCEANDSINK,PIPE,VENT,,,,0qATU9iAz03U12BLgLcw7j,Port_40700260_0,SOURCEANDSINK,,,IfcPipeSegment,30ZEx8XDvFIQj6CYRYvQil,配管タイプ:00_排水:40700260,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=52.900000000000006 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
2WDT0QapDCK8TwSXcPA_0A,021_径違いＴ型:Common:41480971,021_径違いＴ型:Common,径違いT型,2FL,P031_V通気 2,P031_V通気,VENT,3,2,0rsWpV69jm7ZSXu8c0cuAg,Port_41480971_1,Flow,SOURCEANDSINK,PIPE,VENT,,,,3cv9rRy_9n5mCI2qyS9STU,Port_41480972_1,SOURCEANDSINK,,,IfcPipeSegment,2WDT0QapDCK8TwSXcPA_0D,配管タイプ:00_排水:41480972,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=52.900000000000006 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
2WDT0QapDCK8TwSXcPA_0A,021_径違いＴ型:Common:41480971,021_径違いＴ型:Common,径違いT型,2FL,P031_V通気 2,P031_V通気,VENT,3,3,0QOHe5w3DcctYQUoyBgnwR,Port_41480971_3,Flow,SOURCEANDSINK,PIPE,VENT,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
25dTy1oBL21uxry3jY44VS,021_径違いＴ型:Common:41529777,021_径違いＴ型:Common,径違いT型,1FL,－ 2,P011_W上水,DOMESTICCOLDWATER,3,1,2FLCtgdmp7nbKcEGtn4Dtr,Port_41529777_2,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,2ASNtmexXOOrwcJYYLeJHT,Port_41464113_1,SOURCEANDSINK,,,IfcPipeSegment,2ya0mA1vr8Nx6iYTzE8Wzf,配管タイプ:00_供給:41464113,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=57.5 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
25dTy1oBL21uxry3jY44VS,021_径違いＴ型:Common:41529777,021_径違いＴ型:Common,径違いT型,1FL,－ 2,P011_W上水,DOMESTICCOLDWATER,3,2,2AyulE5HxWl0ds_04WSANV,Port_41529777_1,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,2ZF1Rj2PrlqUq$qoHe9gix,Port_41529778_1,SOURCEANDSINK,,,IfcPipeSegment,25dTy1oBL21uxry3jY44VV,配管タイプ:00_供給:41529778,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=57.5 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
25dTy1oBL21uxry3jY44VS,021_径違いＴ型:Common:41529777,021_径違いＴ型:Common,径違いT型,1FL,－ 2,P011_W上水,DOMESTICCOLDWATER,3,3,1W0cR8sg90iK4U9Jibjck7,Port_41529777_3,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
25dTy1oBL21uxry3jY44VQ,021_径違いＴ型:Common:41529783,021_径違いＴ型:Common,径違いT型,1FL,－ 2,P011_W上水,DOMESTICCOLDWATER,3,1,0vPS3$0xHAnZ3gOQ6bFRUf,Port_41529783_2,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,09Mv1yjOWfBOIHDD15hzIt,Port_41529778_0,SOURCEANDSINK,,,IfcPipeSegment,25dTy1oBL21uxry3jY44VV,配管タイプ:00_供給:41529778,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=57.5 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
25dTy1oBL21uxry3jY44VQ,021_径違いＴ型:Common:41529783,021_径違いＴ型:Common,径違いT型,1FL,－ 2,P011_W上水,DOMESTICCOLDWATER,3,2,2QEahDMZAU0c$9I91Gr_2J,Port_41529783_1,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,2iW4p0vwHEos_JJn3PteQH,Port_41529784_1,SOURCEANDSINK,,,IfcPipeSegment,25dTy1oBL21uxry3jY44VL,配管タイプ:00_供給:41529784,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=57.5 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
25dTy1oBL21uxry3jY44VQ,021_径違いＴ型:Common:41529783,021_径違いＴ型:Common,径違いT型,1FL,－ 2,P011_W上水,DOMESTICCOLDWATER,3,3,1j64Ukg096C2cmFBBeZe8O,Port_41529783_3,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
25dTy1oBL21uxry3jY44Uj,021_径違いＴ型:Common:41529792,021_径違いＴ型:Common,径違いT型,1FL,－ 2,P011_W上水,DOMESTICCOLDWATER,3,1,0WKVN_xd3uo3TnyR4DAN4r,OutPort_41529792_1,Flow,SOURCE,PIPE,DOMESTICCOLDWATER,,,,0MCc1iaoPoCeSHVRV0HiQb,InPort_41529706_0,SINK,,,IfcPipeSegment,25dTy1oBL21uxry3jY44S7,配管タイプ:00_供給:41529706,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=57.5 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
25dTy1oBL21uxry3jY44Uj,021_径違いＴ型:Common:41529792,021_径違いＴ型:Common,径違いT型,1FL,－ 2,P011_W上水,DOMESTICCOLDWATER,3,2,3M$yo0DvxnsbGsby0qP3qP,Port_41529792_2,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,03ELNPfMQTSKfd0J1lMCXP,Port_41529784_0,SOURCEANDSINK,,,IfcPipeSegment,25dTy1oBL21uxry3jY44VL,配管タイプ:00_供給:41529784,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=57.5 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
25dTy1oBL21uxry3jY44Uj,021_径違いＴ型:Common:41529792,021_径違いＴ型:Common,径違いT型,1FL,－ 2,P011_W上水,DOMESTICCOLDWATER,3,3,04qH$bhMBbKSAbxKzZBNYT,Port_41529792_3,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
0CG8h9CIL0Q8k4mhgA6vHJ,041_レジューサ:Common:41566630,041_レジューサ:Common,レジューサ,1FL,D 7,M121_Dドレン,SEWAGE,2,1,1GaLiJSBEoink4IGXomFVo,Port_41566630_2,Flow,SOURCEANDSINK,PIPE,SEWAGE,,,,2_7nKZYJ2WuAPZ$mIG9RPG,Port_41566558_0,SOURCEANDSINK,,,IfcPipeSegment,0CG8h9CIL0Q8k4mhgA6vIh,配管タイプ:00_排水:41566558,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=52.900000000000006 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
0CG8h9CIL0Q8k4mhgA6vHJ,041_レジューサ:Common:41566630,041_レジューサ:Common,レジューサ,1FL,D 7,M121_Dドレン,SEWAGE,2,2,3XqsYYTC_NtxLVnWH2oELo,Port_41566630_1,Flow,SOURCEANDSINK,PIPE,SEWAGE,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
0CG8h9CIL0Q8k4mhgA6vGg,041_レジューサ:Common:41566687,041_レジューサ:Common,レジューサ,1FL,D 11,M121_Dドレン,SEWAGE,2,1,3kypecN5Tf1yRTv51TtaDz,Port_41566687_2,Flow,SOURCEANDSINK,PIPE,SEWAGE,,,,1bnT5Z9HS_SEv2a6anUin0,Port_41566685_0,SOURCEANDSINK,,,IfcPipeSegment,0CG8h9CIL0Q8k4mhgA6vGe,配管タイプ:00_排水:41566685,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=52.900000000000006 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
0CG8h9CIL0Q8k4mhgA6vGg,041_レジューサ:Common:41566687,041_レジューサ:Common,レジューサ,1FL,D 11,M121_Dドレン,SEWAGE,2,2,0720_x$xWZUhfEYocCKv2b,Port_41566687_1,Flow,SOURCEANDSINK,PIPE,SEWAGE,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
0eLM4vM5jAygjA1FFPEdo4,011_エルボ:Common:41573114,011_エルボ:Common,エルボ,5FL,－ 233,M112_W加湿給水,DOMESTICCOLDWATER,2,1,0ueBUvx2tUEWAWqnmqM9jR,Port_41573114_1,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
0eLM4vM5jAygjA1FFPEdo4,011_エルボ:Common:41573114,011_エルボ:Common,エルボ,5FL,－ 233,M112_W加湿給水,DOMESTICCOLDWATER,2,2,31_Ws9qiDn4M6ei1zBY1x$,Port_41573114_2,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
2s0miY2LL7VPzA9lwxWjm9,021_径違いＴ型:Common:41582429,021_径違いＴ型:Common,径違いT型,4FL,CH 7,M031_CH冷温水(往),HEATING,3,1,1f8aIoxKcsorz9aEA9DLx6,Port_41582429_3,Flow,SOURCEANDSINK,PIPE,HEATING,,,,1UmxpfVSwj0jPZ3yKazDmq,Port_40769045_0,SOURCEANDSINK,,,IfcPipeSegment,03uRyGLF19twTrlIQhE1a0,配管タイプ:00_供給:40769045,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=67.9 | Pset_PipeSegmentTypeCommon.OuterDiameter=76.3,76.3,76.3,ConnectedElement,
2s0miY2LL7VPzA9lwxWjm9,021_径違いＴ型:Common:41582429,021_径違いＴ型:Common,径違いT型,4FL,CH 7,M031_CH冷温水(往),HEATING,3,2,0IQWOa209z4qm6j_EiI$St,Port_41582429_1,Flow,SOURCEANDSINK,PIPE,HEATING,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
2s0miY2LL7VPzA9lwxWjm9,021_径違いＴ型:Common:41582429,021_径違いＴ型:Common,径違いT型,4FL,CH 7,M031_CH冷温水(往),HEATING,3,3,2wGbSUq_TYIeDbKQUyi0lp,Port_41582429_2,Flow,SOURCEANDSINK,PIPE,HEATING,,,,0tXaExElk0hL10x1iNZAqf,Port_41582430_1,SOURCEANDSINK,,,IfcPipeSegment,2s0miY2LL7VPzA9lwxWjmA,配管タイプ:00_供給:41582430,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=105.3 | Pset_PipeSegmentTypeCommon.OuterDiameter=114.30000000000001,114.30000000000001,114.30000000000001,ConnectedElement,
2s0miY2LL7VPzA9lwxWjmr,021_径違いＴ型:Common:41582433,021_径違いＴ型:Common,径違いT型,4FL,CHR 6,M032_CHR冷温水(還),HEATING,3,1,1qwYannkemsE7m$4Mu$kCl,Port_41582433_3,Flow,SOURCEANDSINK,PIPE,HEATING,,,,2VYSYBQyt_F6LrSef3Z2HR,Port_40769055_0,SOURCEANDSINK,,,IfcPipeSegment,03uRyGLF19twTrlIQhE1aA,配管タイプ:00_供給:40769055,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=67.9 | Pset_PipeSegmentTypeCommon.OuterDiameter=76.3,76.3,76.3,ConnectedElement,
2s0miY2LL7VPzA9lwxWjmr,021_径違いＴ型:Common:41582433,021_径違いＴ型:Common,径違いT型,4FL,CHR 6,M032_CHR冷温水(還),HEATING,3,2,3CTnqQjJykrLJtxhG_DRl6,Port_41582433_1,Flow,SOURCEANDSINK,PIPE,HEATING,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
